Retailer,Adidas Sales Database Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Total Sales,Operating Profit,Operating Margin,Sales Method,Units Sold Cleaned,Total Sales norm,Operating Profit norm,State - City,State_grouped,Month
Foot Locker,"1185732,00",2021-12-10,West,Wyoming,Cheyenne,Men's Apparel,"54,00","7,80","3,50","0,45",Online,"0,14","0,02","0,02",Wyoming - Cheyenne,Otros,December
Foot Locker,"1185732,00",2021-12-10,West,Wyoming,Cheyenne,Women's Apparel,"56,00","9,70","3,50","0,36",Online,"0,17","0,02","0,02",Wyoming - Cheyenne,Otros,December
Foot Locker,"1128299,00",2021-01-24,West,Wyoming,Cheyenne,Men's Street Footwear,"29,00","2,60","1,20","0,46",Online,"0,09","0,01","0,01",Wyoming - Cheyenne,Otros,January
Foot Locker,"1128299,00",2021-01-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,"36,00","3,80","1,70","0,46",Online,"0,11","0,01","0,01",Wyoming - Cheyenne,Otros,January
Foot Locker,"1128299,00",2021-01-24,West,Wyoming,Cheyenne,Women's Street Footwear,"39,00","3,50","1,60","0,45",Online,"0,09","0,01","0,01",Wyoming - Cheyenne,Otros,January
Foot Locker,"1128299,00",2021-01-24,West,Wyoming,Cheyenne,Women's Apparel,"38,00","4,40","2,00","0,45",Online,"0,12","0,01","0,01",Wyoming - Cheyenne,Otros,January
Foot Locker,"1128299,00",2021-02-24,West,Wyoming,Cheyenne,Men's Street Footwear,"27,00","3,10","1,40","0,46",Online,"0,11","0,01","0,01",Wyoming - Cheyenne,Otros,February
Foot Locker,"1128299,00",2021-02-24,West,Wyoming,Cheyenne,Men's Athletic Footwear,"36,00","3,80","1,70","0,45",Online,"0,11","0,01","0,01",Wyoming - Cheyenne,Otros,February
Foot Locker,"1128299,00",2021-02-24,West,Wyoming,Cheyenne,Women's Street Footwear,"39,00","3,40","1,50","0,45",Online,"0,09","0,01","0,01",Wyoming - Cheyenne,Otros,February
Foot Locker,"1128299,00",2021-02-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,"38,00","2,20","1,10","0,50",Online,"0,06","0,01","0,01",Virginia - Richmond,Otros,February
Foot Locker,"1128299,00",2021-02-24,Southeast,Virginia,Richmond,Women's Apparel,"38,00","3,10","1,30","0,43",Online,"0,08","0,01","0,01",Virginia - Richmond,Otros,February
Foot Locker,"1128299,00",2021-03-23,Southeast,Virginia,Richmond,Men's Street Footwear,"38,00","5,40","2,60","0,47",Online,"0,14","0,01","0,02",Virginia - Richmond,Otros,March
Foot Locker,"1128299,00",2021-03-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,"45,00","3,80","1,80","0,47",Online,"0,08","0,01","0,01",Virginia - Richmond,Otros,March
Foot Locker,"1128299,00",2021-03-23,Southeast,Virginia,Richmond,Women's Street Footwear,"52,00","4,70","2,30","0,48",Online,"0,09","0,01","0,01",Virginia - Richmond,Otros,March
Foot Locker,"1128299,00",2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,"48,00","3,10","1,40","0,46",Online,"0,06","0,01","0,01",Virginia - Richmond,Otros,March
Foot Locker,"1128299,00",2021-03-23,Southeast,Virginia,Richmond,Women's Apparel,"49,00","3,80","1,60","0,42",Online,"0,08","0,01","0,01",Virginia - Richmond,Otros,March
Foot Locker,"1128299,00",2021-04-24,Southeast,Virginia,Richmond,Men's Street Footwear,"52,00","6,40","3,10","0,48",Online,"0,12","0,02","0,02",Virginia - Richmond,Otros,April
Foot Locker,"1128299,00",2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,"59,00","4,10","2,00","0,48",Online,"0,07","0,01","0,01",Virginia - Richmond,Otros,April
Foot Locker,"1128299,00",2021-04-24,Southeast,Virginia,Richmond,Women's Street Footwear,"57,00","4,80","2,40","0,49",Online,"0,08","0,01","0,01",Virginia - Richmond,Otros,April
Foot Locker,"1128299,00",2021-04-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,"42,00","2,40","1,10","0,47",Online,"0,06","0,01","0,01",Virginia - Richmond,Otros,April
Foot Locker,"1128299,00",2021-04-24,Southeast,Virginia,Richmond,Women's Apparel,"64,00","5,00","2,20","0,44",Online,"0,08","0,01","0,01",Virginia - Richmond,Otros,April
Foot Locker,"1128299,00",2021-05-25,Southeast,Virginia,Richmond,Men's Street Footwear,"46,00","5,80","2,60","0,46",Online,"0,13","0,01","0,02",Virginia - Richmond,Otros,May
Foot Locker,"1128299,00",2021-05-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,"51,00","5,00","2,20","0,45",Online,"0,10","0,01","0,01",Virginia - Richmond,Otros,May
Foot Locker,"1128299,00",2021-05-25,Southeast,Virginia,Richmond,Women's Street Footwear,"50,00","4,40","2,20","0,50",Online,"0,09","0,01","0,01",Virginia - Richmond,Otros,May
Foot Locker,"1128299,00",2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,"47,00","3,20","1,60","0,50",Online,"0,07","0,01","0,01",Virginia - Richmond,Otros,May
Foot Locker,"1128299,00",2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,"44,00","2,20","1,20","0,54",Online,"0,05","0,01","0,01",Virginia - Richmond,Otros,May
Foot Locker,"1128299,00",2021-05-25,Southeast,Virginia,Richmond,Women's Apparel,"56,00","8,50","3,70","0,43",Online,"0,15","0,02","0,02",Virginia - Richmond,Otros,May
Foot Locker,"1128299,00",2021-06-24,Southeast,Virginia,Richmond,Men's Street Footwear,"53,00","12,30","5,80","0,47",Online,"0,23","0,03","0,04",Virginia - Richmond,Otros,June
Foot Locker,"1128299,00",2021-06-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,"62,00","10,90","5,00","0,46",Online,"0,18","0,03","0,03",Virginia - Richmond,Otros,June
Foot Locker,"1128299,00",2021-06-24,Southeast,Virginia,Richmond,Women's Street Footwear,"73,00","14,20","6,80","0,48",Online,"0,19","0,04","0,04",Virginia - Richmond,Otros,June
Foot Locker,"1128299,00",2021-06-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,"72,00","10,20","5,00","0,49",Online,"0,14","0,03","0,03",Virginia - Richmond,Otros,June
Foot Locker,"1128299,00",2021-06-24,Southeast,Virginia,Richmond,Men's Apparel,"81,00","8,40","4,30","0,51",Online,"0,10","0,02","0,03",Virginia - Richmond,Otros,June
Foot Locker,"1128299,00",2021-07-23,Southeast,Virginia,Richmond,Men's Street Footwear,"79,00","20,10","10,10","0,50",Online,"0,25","0,05","0,06",Virginia - Richmond,Otros,July
Foot Locker,"1128299,00",2021-07-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,"81,00","16,40","8,20","0,50",Online,"0,20","0,04","0,05",Virginia - Richmond,Otros,July
Foot Locker,"1128299,00",2021-07-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,"82,00","12,20","5,60","0,46",Online,"0,15","0,03","0,03",Virginia - Richmond,Otros,July
Foot Locker,"1128299,00",2021-07-23,Southeast,Virginia,Richmond,Men's Apparel,"85,00","13,80","7,60","0,55",Online,"0,16","0,03","0,05",Virginia - Richmond,Otros,July
Foot Locker,"1128299,00",2021-08-24,Southeast,Virginia,Richmond,Men's Street Footwear,"83,00","19,90","9,00","0,45",Online,"0,24","0,05","0,06",Virginia - Richmond,Otros,August
Foot Locker,"1128299,00",2021-08-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,"76,00","15,40","7,40","0,48",Online,"0,20","0,04","0,05",Virginia - Richmond,Otros,August
Foot Locker,"1128299,00",2021-08-24,Southeast,Virginia,Richmond,Women's Street Footwear,"69,00","13,00","6,30","0,48",Online,"0,19","0,03","0,04",Virginia - Richmond,Otros,August
Foot Locker,"1128299,00",2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,"66,00","7,30","3,60","0,49",Online,"0,11","0,02","0,02",Virginia - Richmond,Otros,August
Foot Locker,"1128299,00",2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,"64,00","6,80","3,50","0,51",Online,"0,11","0,02","0,02",Virginia - Richmond,Otros,August
Foot Locker,"1128299,00",2021-08-24,Southeast,Virginia,Richmond,Women's Apparel,"73,00","5,50","2,30","0,42",Online,"0,08","0,01","0,01",Virginia - Richmond,Otros,August
Foot Locker,"1128299,00",2021-09-25,Southeast,Virginia,Richmond,Men's Street Footwear,"46,00","5,20","2,60","0,50",Online,"0,11","0,01","0,02",Virginia - Richmond,Otros,September
Foot Locker,"1128299,00",2021-09-25,Southeast,Virginia,Richmond,Men's Athletic Footwear,"52,00","5,90","2,70","0,46",Online,"0,11","0,01","0,02",Virginia - Richmond,Otros,September
Foot Locker,"1128299,00",2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,"47,00","3,10","1,40","0,47",Online,"0,07","0,01","0,01",Virginia - Richmond,Otros,September
Foot Locker,"1128299,00",2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,"45,00","2,40","1,20","0,49",Online,"0,05","0,01","0,01",Virginia - Richmond,Otros,September
Foot Locker,"1128299,00",2021-09-25,Southeast,Virginia,Richmond,Men's Apparel,"58,00","3,20","1,60","0,50",Online,"0,06","0,01","0,01",Virginia - Richmond,Otros,September
Foot Locker,"1128299,00",2021-09-25,Southeast,Virginia,Richmond,Women's Apparel,"42,00","2,90","1,30","0,43",Online,"0,07","0,01","0,01",Virginia - Richmond,Otros,September
Foot Locker,"1128299,00",2021-10-24,Southeast,Virginia,Richmond,Men's Street Footwear,"38,00","3,90","1,70","0,45",Online,"0,10","0,01","0,01",Virginia - Richmond,Otros,October
Foot Locker,"1128299,00",2021-10-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,"51,00","7,20","3,50","0,49",Online,"0,14","0,02","0,02",Virginia - Richmond,Otros,October
Foot Locker,"1128299,00",2021-10-24,Southeast,Virginia,Richmond,Women's Street Footwear,"46,00","4,40","2,00","0,46",Online,"0,10","0,01","0,01",Virginia - Richmond,Otros,October
Foot Locker,"1128299,00",2021-10-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,"41,00","4,00","2,00","0,49",Online,"0,10","0,01","0,01",Virginia - Richmond,Otros,October
Foot Locker,"1128299,00",2021-10-24,Southeast,Virginia,Richmond,Men's Apparel,"53,00","4,60","2,50","0,54",Online,"0,09","0,01","0,02",Virginia - Richmond,Otros,October
Foot Locker,"1128299,00",2021-10-24,Southeast,Virginia,Richmond,Women's Apparel,"59,00","6,00","2,60","0,44",Online,"0,10","0,02","0,02",Virginia - Richmond,Otros,October
Foot Locker,"1128299,00",2021-11-24,Southeast,Virginia,Richmond,Men's Street Footwear,"42,00","6,50","3,10","0,47",Online,"0,15","0,02","0,02",Virginia - Richmond,Otros,November
Foot Locker,"1128299,00",2021-11-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,"47,00","7,90","3,90","0,49",Online,"0,17","0,02","0,02",Virginia - Richmond,Otros,November
Foot Locker,"1128299,00",2021-11-24,Southeast,Virginia,Richmond,Women's Street Footwear,"43,00","5,90","2,80","0,48",Online,"0,14","0,01","0,02",Virginia - Richmond,Otros,November
Foot Locker,"1128299,00",2021-11-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,"52,00","5,90","2,80","0,48",Online,"0,11","0,01","0,02",Virginia - Richmond,Otros,November
Foot Locker,"1128299,00",2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,"73,00","8,10","4,50","0,55",Online,"0,11","0,02","0,03",Virginia - Richmond,Otros,November
Foot Locker,"1128299,00",2021-11-24,Southeast,Virginia,Richmond,Women's Apparel,"74,00","11,00","4,40","0,40",Online,"0,15","0,03","0,03",Virginia - Richmond,Otros,November
Foot Locker,"1128299,00",2021-12-23,Southeast,Virginia,Richmond,Men's Street Footwear,"60,00","13,50","6,30","0,47",Online,"0,22","0,03","0,04",Virginia - Richmond,Otros,December
Foot Locker,"1128299,00",2021-12-23,Southeast,Virginia,Richmond,Men's Athletic Footwear,"74,00","16,60","7,50","0,45",Online,"0,22","0,04","0,05",Virginia - Richmond,Otros,December
Sports Direct,"1128299,00",2021-12-23,Southeast,Virginia,Richmond,Women's Street Footwear,"64,00","9,90","4,70","0,48",Online,"0,15","0,02","0,03",Virginia - Richmond,Otros,December
Sports Direct,"1128299,00",2021-12-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,"67,00","10,70","5,40","0,50",Online,"0,16","0,03","0,03",Virginia - Richmond,Otros,December
Sports Direct,"1128299,00",2021-12-23,Southeast,Virginia,Richmond,Men's Apparel,"72,00","9,60","4,90","0,51",Online,"0,13","0,02","0,03",Virginia - Richmond,Otros,December
Sports Direct,"1128299,00",2021-12-23,Southeast,Virginia,Richmond,Women's Apparel,"82,00","12,30","5,30","0,43",Online,"0,15","0,03","0,03",Virginia - Richmond,Otros,December
Sports Direct,"1185732,00",2021-01-19,Southeast,Virginia,Richmond,Men's Street Footwear,"34,00","6,90","4,20","0,61",Online,"0,20","0,02","0,03",Virginia - Richmond,Otros,January
Sports Direct,"1185732,00",2021-01-19,Southeast,Virginia,Richmond,Men's Athletic Footwear,"34,00","5,20","2,70","0,51",Online,"0,15","0,01","0,02",Virginia - Richmond,Otros,January
Sports Direct,"1185732,00",2021-01-19,Southeast,Virginia,Richmond,Women's Street Footwear,"23,00","3,40","1,40","0,40",Online,"0,15","0,01","0,01",Virginia - Richmond,Otros,January
Sports Direct,"1185732,00",2021-01-19,Southeast,Virginia,Richmond,Women's Athletic Footwear,"29,00","3,40","1,70","0,50",Online,"0,12","0,01","0,01",Virginia - Richmond,Otros,January
Sports Direct,"1185732,00",2021-01-19,Southeast,Virginia,Richmond,Men's Apparel,"43,00","5,20","2,70","0,52",Online,"0,12","0,01","0,02",Virginia - Richmond,Otros,January
Sports Direct,"1185732,00",2021-01-19,Southeast,Virginia,Richmond,Women's Apparel,"33,00","4,60","3,10","0,68",Online,"0,14","0,01","0,02",Virginia - Richmond,Otros,January
Sports Direct,"1185732,00",2021-02-17,Southeast,Virginia,Richmond,Men's Street Footwear,"34,00","6,80","4,30","0,63",Online,"0,20","0,02","0,03",Virginia - Richmond,Otros,February
Sports Direct,"1185732,00",2021-02-17,Southeast,Virginia,Richmond,Men's Athletic Footwear,"33,00","3,90","2,00","0,52",Online,"0,12","0,01","0,01",Virginia - Richmond,Otros,February
Sports Direct,"1185732,00",2021-02-17,Southeast,Virginia,Richmond,Women's Street Footwear,"23,00","3,40","1,50","0,43",Online,"0,15","0,01","0,01",Virginia - Richmond,Otros,February
Sports Direct,"1185732,00",2021-02-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,"28,00","3,10","1,50","0,49",Online,"0,11","0,01","0,01",Michigan - Detroit,Otros,February
Sports Direct,"1185732,00",2021-02-17,Midwest,Michigan,Detroit,Men's Apparel,"41,00","5,20","2,80","0,55",Online,"0,13","0,01","0,02",Michigan - Detroit,Otros,February
Sports Direct,"1185732,00",2021-02-17,Midwest,Michigan,Detroit,Women's Apparel,"33,00","4,60","3,10","0,67",Online,"0,14","0,01","0,02",Michigan - Detroit,Otros,February
Sports Direct,"1185732,00",2021-03-15,Midwest,Michigan,Detroit,Men's Street Footwear,"34,00","7,30","4,50","0,61",Online,"0,21","0,02","0,03",Michigan - Detroit,Otros,March
Sports Direct,"1185732,00",2021-03-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,"32,00","4,00","2,20","0,54",Online,"0,12","0,01","0,01",Michigan - Detroit,Otros,March
Sports Direct,"1185732,00",2021-03-15,Midwest,Michigan,Detroit,Women's Street Footwear,"25,00","3,10","1,20","0,40",Online,"0,12","0,01","0,01",Michigan - Detroit,Otros,March
Sports Direct,"1185732,00",2021-03-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,"29,00","2,60","1,30","0,48",Online,"0,09","0,01","0,01",Michigan - Detroit,Otros,March
Sports Direct,"1185732,00",2021-03-15,Midwest,Michigan,Detroit,Men's Apparel,"43,00","4,00","2,10","0,52",Online,"0,09","0,01","0,01",Michigan - Detroit,Otros,March
Sports Direct,"1185732,00",2021-03-15,Midwest,Michigan,Detroit,Women's Apparel,"33,00","4,70","3,30","0,69",Online,"0,14","0,01","0,02",Michigan - Detroit,Otros,March
Sports Direct,"1185732,00",2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,"32,00","5,80","3,50","0,60",Online,"0,18","0,01","0,02",Michigan - Detroit,Otros,April
Sports Direct,"1185732,00",2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,"38,00","4,20","2,20","0,53",Online,"0,11","0,01","0,01",Michigan - Detroit,Otros,April
Sports Direct,"1185732,00",2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,"27,00","3,60","1,50","0,42",Online,"0,13","0,01","0,01",Michigan - Detroit,Otros,April
Sports Direct,"1185732,00",2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,"32,00","3,50","1,60","0,46",Online,"0,11","0,01","0,01",Michigan - Detroit,Otros,April
Sports Direct,"1185732,00",2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,"45,00","5,40","2,70","0,50",Online,"0,12","0,01","0,02",Michigan - Detroit,Otros,April
Sports Direct,"1185732,00",2021-04-16,Midwest,Michigan,Detroit,Women's Apparel,"37,00","5,60","3,90","0,69",Online,"0,15","0,01","0,02",Michigan - Detroit,Otros,April
Sports Direct,"1185732,00",2021-05-15,Midwest,Michigan,Detroit,Men's Street Footwear,"48,00","9,90","6,10","0,61",Online,"0,21","0,02","0,04",Michigan - Detroit,Otros,May
Sports Direct,"1185732,00",2021-05-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,"47,00","7,00","3,90","0,55",Online,"0,15","0,02","0,02",Michigan - Detroit,Otros,May
Sports Direct,"1185732,00",2021-05-15,Midwest,Michigan,Detroit,Women's Street Footwear,"44,00","5,90","2,30","0,40",Online,"0,13","0,01","0,01",Michigan - Detroit,Otros,May
Sports Direct,"1185732,00",2021-05-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,"42,00","5,30","2,60","0,50",Online,"0,13","0,01","0,02",Michigan - Detroit,Otros,May
Sports Direct,"1185732,00",2021-05-15,Midwest,Michigan,Detroit,Men's Apparel,"52,00","6,40","3,40","0,53",Online,"0,12","0,02","0,02",Michigan - Detroit,Otros,May
Sports Direct,"1185732,00",2021-05-15,Midwest,Michigan,Detroit,Women's Apparel,"55,00","8,20","5,80","0,70",Online,"0,15","0,02","0,04",Michigan - Detroit,Otros,May
Sports Direct,"1185732,00",2021-06-17,Midwest,Michigan,Detroit,Men's Street Footwear,"52,00","10,70","6,60","0,62",Online,"0,21","0,03","0,04",Michigan - Detroit,Otros,June
Sports Direct,"1185732,00",2021-06-17,Midwest,Michigan,Detroit,Men's Athletic Footwear,"46,00","7,70","4,10","0,54",Online,"0,17","0,02","0,03",Michigan - Detroit,Otros,June
Sports Direct,"1185732,00",2021-06-17,Midwest,Michigan,Detroit,Women's Street Footwear,"41,00","5,70","2,50","0,44",Online,"0,14","0,01","0,02",Michigan - Detroit,Otros,June
Sports Direct,"1185732,00",2021-06-17,Midwest,Michigan,Detroit,Women's Athletic Footwear,"43,00","6,80","3,30","0,48",Online,"0,16","0,02","0,02",Michigan - Detroit,Otros,June
Sports Direct,"1185732,00",2021-06-17,Midwest,Michigan,Detroit,Men's Apparel,"57,00","8,70","4,80","0,55",Online,"0,15","0,02","0,03",Michigan - Detroit,Otros,June
Sports Direct,"1185732,00",2021-06-17,Midwest,Michigan,Detroit,Women's Apparel,"60,00","10,10","6,60","0,65",Online,"0,17","0,03","0,04",Michigan - Detroit,Otros,June
Sports Direct,"1185732,00",2021-07-15,Midwest,Michigan,Detroit,Men's Street Footwear,"57,00","12,80","7,70","0,60",Online,"0,22","0,03","0,05",Michigan - Detroit,Otros,July
Sports Direct,"1185732,00",2021-07-15,Midwest,Michigan,Detroit,Men's Athletic Footwear,"53,00","10,00","5,10","0,51",Online,"0,19","0,03","0,03",Michigan - Detroit,Otros,July
Sports Direct,"1185732,00",2021-07-15,Midwest,Michigan,Detroit,Women's Street Footwear,"46,00","8,00","3,60","0,45",Online,"0,17","0,02","0,02",Michigan - Detroit,Otros,July
Sports Direct,"1185732,00",2021-07-15,Midwest,Michigan,Detroit,Women's Athletic Footwear,"47,00","7,40","3,30","0,45",Online,"0,16","0,02","0,02",Michigan - Detroit,Otros,July
Sports Direct,"1185732,00",2021-07-15,Midwest,Michigan,Detroit,Men's Apparel,"54,00","7,70","3,90","0,51",Online,"0,14","0,02","0,02",Michigan - Detroit,Otros,July
Sports Direct,"1185732,00",2021-07-15,Midwest,Michigan,Detroit,Women's Apparel,"62,00","13,00","9,00","0,69",Online,"0,21","0,03","0,06",Michigan - Detroit,Otros,July
Sports Direct,"1185732,00",2021-08-16,Midwest,Michigan,Detroit,Men's Street Footwear,"55,00","14,50","9,30","0,64",Online,"0,26","0,04","0,06",Michigan - Detroit,Otros,August
Sports Direct,"1185732,00",2021-08-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,"50,00","9,80","4,90","0,50",Online,"0,20","0,02","0,03",Michigan - Detroit,Otros,August
Sports Direct,"1185732,00",2021-08-16,Midwest,Michigan,Detroit,Women's Street Footwear,"42,00","6,00","2,50","0,42",Online,"0,14","0,02","0,02",Michigan - Detroit,Otros,August
Sports Direct,"1185732,00",2021-08-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,"34,00","4,80","2,20","0,45",Online,"0,14","0,01","0,01",Michigan - Detroit,Otros,August
